DATASET_GRADIENT
SEPARATOR TAB
DATASET_LABEL	n_amr_genes_strict
COLOR	#ff0000
COLOR_MIN	#ffffff
COLOR_MAX	#000000
DATA
cx_0004_0060_d7	41.0
cx_0004_0060_d7	41.0
cx_0004_0060_d7	41.0
cx_0004_0060_d7	41.0
cx_0004_0060_d7	41.0
cx_0004_0060_d7	41.0
bq_0049_0064_d3	5.0
bq_0049_0064_d3	5.0
bq_0049_0064_d3	5.0
bq_0049_0064_d3	5.0
bq_0049_0064_d3	5.0
am_0171_0057_g5	1.0
am_0171_0057_d6	1.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
cx_0004_0060_f7	41.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
am_0025_0078_d9	34.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_f9	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e8	41.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0060_e9	40.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0072_c10	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_a8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_d8	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
cx_0004_0060_a9	41.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
av_0103_0073_h10	19.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b8	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
cx_0004_0060_b9	41.0
af_0058_0056_h3	2.0
af_0058_0056_h3	2.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0060_g9	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_b11	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0072_d10	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_b7	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
cx_0004_0060_h8	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
am_0224_0076_d11	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0060_g8	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0025_d11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0072_g11	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
cx_0004_0060_f8	41.0
